"region","crop","year","yield_hg_ha","yield_t_ha","rainfall_mm","avg_temp_c","pesticide_t"
"Romania","Potatoes",2013,"158462","1584.62","637","13.94","6947.9"
"Romania","Rice, paddy",1990,"16667","166.67","637","12.26","25255"
"Romania","Rice, paddy",1991,"14560","145.6","637","10.55","19898"
"Romania","Rice, paddy",1992,"23742","237.42","637","11.55","15134"
"Romania","Rice, paddy",1993,"30351","303.51","637","10.78","24252"
"Romania","Rice, paddy",1994,"32835","328.35","637","12.7","21811"
"Romania","Rice, paddy",1995,"39030","390.3","637","11.21","20113"
"Romania","Rice, paddy",1996,"27075","270.75","637","10.71","17425"
"Romania","Rice, paddy",1997,"26766","267.66","637","10.46","15349"
"Romania","Rice, paddy",1998,"29791","297.91","637","11.37","13979"
"Romania","Rice, paddy",1999,"24427","244.27","637","12.34","11280"
"Romania","Rice, paddy",2000,"26441","264.41","637","12.44","9427.4"
"Romania","Rice, paddy",2001,"12632","126.32","637","11.9","7871.1"
"Romania","Rice, paddy",2002,"12839","128.39","637","12.24","7875.7"
"Romania","Rice, paddy",2004,"40056","400.56","637","11.63","6778.2"
"Romania","Rice, paddy",2005,"41989","419.89","637","11.25","7565.7"
"Romania","Rice, paddy",2006,"32993","329.93","637","11.63","6733.2"
"Romania","Rice, paddy",2007,"34023","340.23","637","12.99","6314"
"Romania","Rice, paddy",2008,"49326","493.26","637","12.5","7193.7"
"Romania","Rice, paddy",2009,"54262","542.62","637","12.47","6548.7"
"Romania","Rice, paddy",2010,"49656","496.56","637","11.94","7249.2"
"Romania","Rice, paddy",2011,"51504","515.04","637","11.26","6582.9"
"Romania","Rice, paddy",2012,"44995","449.95","637","12.33","6418.7"
"Romania","Rice, paddy",2013,"47194","471.94","637","13.94","6947.9"
"Romania","Sorghum",1990,"6731","67.31","637","12.26","25255"
"Romania","Sorghum",1991,"15750","157.5","637","10.55","19898"
"Romania","Sorghum",1992,"5500","55","637","11.55","15134"
"Romania","Sorghum",1993,"9788","97.88","637","10.78","24252"
"Romania","Sorghum",1994,"9406","94.06","637","12.7","21811"
"Romania","Sorghum",1995,"7633","76.33","637","11.21","20113"
"Romania","Sorghum",1996,"5875","58.75","637","10.71","17425"
"Romania","Sorghum",1997,"19258","192.58","637","10.46","15349"
"Romania","Sorghum",1998,"16636","166.36","637","11.37","13979"
"Romania","Sorghum",1999,"16414","164.14","637","12.34","11280"
"Romania","Sorghum",2000,"13874","138.74","637","12.44","9427.4"
"Romania","Sorghum",2001,"13381","133.81","637","11.9","7871.1"
"Romania","Sorghum",2002,"14190","141.9","637","12.24","7875.7"
"Romania","Sorghum",2004,"37611","376.11","637","11.63","6778.2"
"Romania","Sorghum",2005,"25291","252.91","637","11.25","7565.7"
"Romania","Sorghum",2006,"17986","179.86","637","11.63","6733.2"
"Romania","Sorghum",2007,"13345","133.45","637","12.99","6314"
"Romania","Sorghum",2008,"26348","263.48","637","12.5","7193.7"
"Romania","Sorghum",2009,"23758","237.58","637","12.47","6548.7"
"Romania","Sorghum",2010,"19918","199.18","637","11.94","7249.2"
"Romania","Sorghum",2011,"31313","313.13","637","11.26","6582.9"
"Romania","Sorghum",2012,"19335","193.35","637","12.33","6418.7"
"Romania","Sorghum",2013,"23726","237.26","637","13.94","6947.9"
"Romania","Soybeans",1990,"7421","74.21","637","12.26","25255"
"Romania","Soybeans",1991,"16544","165.44","637","10.55","19898"
"Romania","Soybeans",1992,"7619","76.19","637","11.55","15134"
"Romania","Soybeans",1993,"12698","126.98","637","10.78","24252"
"Romania","Soybeans",1994,"15525","155.25","637","12.7","21811"
"Romania","Soybeans",1995,"14701","147.01","637","11.21","20113"
"Romania","Soybeans",1996,"14104","141.04","637","10.71","17425"
"Romania","Soybeans",1997,"20032","200.32","637","10.46","15349"
"Romania","Soybeans",1998,"13913","139.13","637","11.37","13979"
"Romania","Soybeans",1999,"18724","187.24","637","12.34","11280"
"Romania","Soybeans",2000,"7659","76.59","637","12.44","9427.4"
"Romania","Soybeans",2001,"16721","167.21","637","11.9","7871.1"
"Romania","Soybeans",2002,"20909","209.09","637","12.24","7875.7"
"Romania","Soybeans",2004,"26595","265.95","637","11.63","6778.2"
"Romania","Soybeans",2005,"23922","239.22","637","11.25","7565.7"
"Romania","Soybeans",2006,"19434","194.34","637","11.63","6733.2"
"Romania","Soybeans",2007,"12450","124.5","637","12.99","6314"
"Romania","Soybeans",2008,"19633","196.33","637","12.5","7193.7"
"Romania","Soybeans",2009,"17465","174.65","637","12.47","6548.7"
"Romania","Soybeans",2010,"23641","236.41","637","11.94","7249.2"
"Romania","Soybeans",2011,"19849","198.49","637","11.26","6582.9"
"Romania","Soybeans",2012,"13388","133.88","637","12.33","6418.7"
"Romania","Soybeans",2013,"22242","222.42","637","13.94","6947.9"
"Romania","Wheat",1990,"32351","323.51","637","12.26","25255"
"Romania","Wheat",1991,"25406","254.06","637","10.55","19898"
"Romania","Wheat",1992,"21950","219.5","637","11.55","15134"
"Romania","Wheat",1993,"23291","232.91","637","10.78","24252"
"Romania","Wheat",1994,"25435","254.35","637","12.7","21811"
"Romania","Wheat",1995,"30903","309.03","637","11.21","20113"
"Romania","Wheat",1996,"17645","176.45","637","10.71","17425"
"Romania","Wheat",1997,"30103","301.03","637","10.46","15349"
"Romania","Wheat",1998,"25963","259.63","637","11.37","13979"
"Romania","Wheat",1999,"27993","279.93","637","12.34","11280"
"Romania","Wheat",2000,"22996","229.96","637","12.44","9427.4"
"Romania","Wheat",2001,"30449","304.49","637","11.9","7871.1"
"Romania","Wheat",2002,"20580","205.8","637","12.24","7875.7"
"Romania","Wheat",2004,"34775","347.75","637","11.63","6778.2"
"Romania","Wheat",2005,"29985","299.85","637","11.25","7565.7"
"Romania","Wheat",2006,"27737","277.37","637","11.63","6733.2"
"Romania","Wheat",2007,"16100","161","637","12.99","6314"
"Romania","Wheat",2008,"34222","342.22","637","12.5","7193.7"
"Romania","Wheat",2009,"24305","243.05","637","12.47","6548.7"
"Romania","Wheat",2010,"27000","270","637","11.94","7249.2"
"Romania","Wheat",2011,"36650","366.5","637","11.26","6582.9"
"Romania","Wheat",2012,"26593","265.93","637","12.33","6418.7"
"Romania","Wheat",2013,"34786","347.86","637","13.94","6947.9"
"Rwanda","Cassava",1990,"20126","201.26","1212","19.39","157"
"Rwanda","Cassava",1991,"26400","264","1212","19.22","107"
"Rwanda","Cassava",1992,"26100","261","1212","19.54","97"
"Rwanda","Cassava",1993,"24250","242.5","1212","19.53","127.4"
"Rwanda","Cassava",1994,"11778","117.78","1212","19.55","157.8"
"Rwanda","Cassava",1995,"24667","246.67","1212","19.81","188.2"
"Rwanda","Cassava",1996,"27580","275.8","1212","19.31","218.6"
"Rwanda","Cassava",1997,"24699","246.99","1212","19.78","249"
"Rwanda","Cassava",1998,"24659","246.59","1212","19.79","157"
"Rwanda","Cassava",1999,"26747","267.47","1212","19.35","152"
"Rwanda","Cassava",2000,"68153","681.53","1212","19.59","147"
"Rwanda","Cassava",2001,"57907","579.07","1212","19.5","72"
"Rwanda","Cassava",2002,"79036","790.36","1212","19.77","106.34"
"Rwanda","Cassava",2004,"57198","571.98","1212","19.93","159.54"
"Rwanda","Cassava",2005,"67561","675.61","1212","20.29","222.92"
"Rwanda","Cassava",2006,"64378","643.78","1212","20.02","288.72"
"Rwanda","Cassava",2007,"54550","545.5","1212","19.6","398.11"
"Rwanda","Cassava",2008,"103117","1031.17","1212","19.56","321.75"
"Rwanda","Cassava",2009,"112077","1120.77","1212","19.84","1187.6"
"Rwanda","Cassava",2010,"120430","1204.3","1212","20.12","953.85"
"Rwanda","Cassava",2011,"122765","1227.65","1212","19.59","181.6"
"Rwanda","Cassava",2012,"149026","1490.26","1212","19.79","925.52"
"Rwanda","Cassava",2013,"157657","1576.57","1212","19.93","1841.5"
"Rwanda","Maize",1990,"10252","102.52","1212","19.39","157"
"Rwanda","Maize",1991,"11556","115.56","1212","19.22","107"
"Rwanda","Maize",1992,"12250","122.5","1212","19.54","97"
"Rwanda","Maize",1993,"17400","174","1212","19.53","127.4"
"Rwanda","Maize",1994,"16750","167.5","1212","19.55","157.8"
"Rwanda","Maize",1995,"11200","112","1212","19.81","188.2"
"Rwanda","Maize",1996,"11099","110.99","1212","19.31","218.6"
"Rwanda","Maize",1997,"10908","109.08","1212","19.78","249"
"Rwanda","Maize",1998,"8231","82.31","1212","19.79","157"
"Rwanda","Maize",1999,"7556","75.56","1212","19.35","152"
"Rwanda","Maize",2000,"7018","70.18","1212","19.59","147"
"Rwanda","Maize",2001,"7671","76.71","1212","19.5","72"
"Rwanda","Maize",2002,"8763","87.63","1212","19.77","106.34"
"Rwanda","Maize",2004,"7670","76.7","1212","19.93","159.54"
"Rwanda","Maize",2005,"8889","88.89","1212","20.29","222.92"
"Rwanda","Maize",2006,"8531","85.31","1212","20.02","288.72"
"Rwanda","Maize",2007,"7201","72.01","1212","19.6","398.11"
"Rwanda","Maize",2008,"11515","115.15","1212","19.56","321.75"
"Rwanda","Maize",2009,"19503","195.03","1212","19.84","1187.6"
"Rwanda","Maize",2010,"23416","234.16","1212","20.12","953.85"
"Rwanda","Maize",2011,"23529","235.29","1212","19.59","181.6"
"Rwanda","Maize",2012,"22587","225.87","1212","19.79","925.52"
"Rwanda","Maize",2013,"22845","228.45","1212","19.93","1841.5"
"Rwanda","Potatoes",1990,"67453","674.53","1212","19.39","157"
"Rwanda","Potatoes",1991,"68462","684.62","1212","19.22","107"
"Rwanda","Potatoes",1992,"66731","667.31","1212","19.54","97"
"Rwanda","Potatoes",1993,"68053","680.53","1212","19.53","127.4"
"Rwanda","Potatoes",1994,"67588","675.88","1212","19.55","157.8"
"Rwanda","Potatoes",1995,"68850","688.5","1212","19.81","188.2"
"Rwanda","Potatoes",1996,"55823","558.23","1212","19.31","218.6"
"Rwanda","Potatoes",1997,"54673","546.73","1212","19.78","249"
"Rwanda","Potatoes",1998,"64088","640.88","1212","19.79","157"
"Rwanda","Potatoes",1999,"59083","590.83","1212","19.35","152"
"Rwanda","Potatoes",2000,"87830","878.3","1212","19.59","147"
"Rwanda","Potatoes",2001,"86222","862.22","1212","19.5","72"
"Rwanda","Potatoes",2002,"83133","831.33","1212","19.77","106.34"
"Rwanda","Potatoes",2004,"80407","804.07","1212","19.93","159.54"
"Rwanda","Potatoes",2005,"96891","968.91","1212","20.29","222.92"
"Rwanda","Potatoes",2006,"91740","917.4","1212","20.02","288.72"
"Rwanda","Potatoes",2007,"77618","776.18","1212","19.6","398.11"
"Rwanda","Potatoes",2008,"91329","913.29","1212","19.56","321.75"
"Rwanda","Potatoes",2009,"102216","1022.16","1212","19.84","1187.6"
"Rwanda","Potatoes",2010,"118679","1186.79","1212","20.12","953.85"
"Rwanda","Potatoes",2011,"128118","1281.18","1212","19.59","181.6"
"Rwanda","Potatoes",2012,"141869","1418.69","1212","19.79","925.52"
"Rwanda","Potatoes",2013,"136056","1360.56","1212","19.93","1841.5"
"Rwanda","Rice, paddy",1990,"13652","136.52","1212","19.39","157"
"Rwanda","Rice, paddy",1991,"24118","241.18","1212","19.22","107"
"Rwanda","Rice, paddy",1992,"24030","240.3","1212","19.54","97"
"Rwanda","Rice, paddy",1993,"26400","264","1212","19.53","127.4"
"Rwanda","Rice, paddy",1994,"26471","264.71","1212","19.55","157.8"
"Rwanda","Rice, paddy",1995,"36508","365.08","1212","19.81","188.2"
"Rwanda","Rice, paddy",1996,"32980","329.8","1212","19.31","218.6"
"Rwanda","Rice, paddy",1997,"30328","303.28","1212","19.78","249"
"Rwanda","Rice, paddy",1998,"19148","191.48","1212","19.79","157"
"Rwanda","Rice, paddy",1999,"18132","181.32","1212","19.35","152"
"Rwanda","Rice, paddy",2000,"27318","273.18","1212","19.59","147"
"Rwanda","Rice, paddy",2001,"30668","306.68","1212","19.5","72"
"Rwanda","Rice, paddy",2002,"32658","326.58","1212","19.77","106.34"
"Rwanda","Rice, paddy",2004,"37964","379.64","1212","19.93","159.54"
"Rwanda","Rice, paddy",2005,"44673","446.73","1212","20.29","222.92"
"Rwanda","Rice, paddy",2006,"44843","448.43","1212","20.02","288.72"
"Rwanda","Rice, paddy",2007,"41320","413.2","1212","19.6","398.11"
"Rwanda","Rice, paddy",2008,"44432","444.32","1212","19.56","321.75"
"Rwanda","Rice, paddy",2009,"56178","561.78","1212","19.84","1187.6"
"Rwanda","Rice, paddy",2010,"51833","518.33","1212","20.12","953.85"
"Rwanda","Rice, paddy",2011,"55195","551.95","1212","19.59","181.6"
"Rwanda","Rice, paddy",2012,"57193","571.93","1212","19.79","925.52"
"Rwanda","Rice, paddy",2013,"53362","533.62","1212","19.93","1841.5"
"Rwanda","Sorghum",1990,"10688","106.88","1212","19.39","157"
"Rwanda","Sorghum",1991,"12813","128.13","1212","19.22","107"
"Rwanda","Sorghum",1992,"7507","75.07","1212","19.54","97"
"Rwanda","Sorghum",1993,"12810","128.1","1212","19.53","127.4"
"Rwanda","Sorghum",1994,"6850","68.5","1212","19.55","157.8"
"Rwanda","Sorghum",1995,"11521","115.21","1212","19.81","188.2"
"Rwanda","Sorghum",1996,"13610","136.1","1212","19.31","218.6"
"Rwanda","Sorghum",1997,"11222","112.22","1212","19.78","249"
"Rwanda","Sorghum",1998,"10514","105.14","1212","19.79","157"
"Rwanda","Sorghum",1999,"8322","83.22","1212","19.35","152"
"Rwanda","Sorghum",2000,"8904","89.04","1212","19.59","147"
"Rwanda","Sorghum",2001,"9486","94.86","1212","19.5","72"
"Rwanda","Sorghum",2002,"10730","107.3","1212","19.77","106.34"
"Rwanda","Sorghum",2004,"9134","91.34","1212","19.93","159.54"
"Rwanda","Sorghum",2005,"11586","115.86","1212","20.29","222.92"
"Rwanda","Sorghum",2006,"11003","110.03","1212","20.02","288.72"
"Rwanda","Sorghum",2007,"10103","101.03","1212","19.6","398.11"
"Rwanda","Sorghum",2008,"10055","100.55","1212","19.56","321.75"
"Rwanda","Sorghum",2009,"11928","119.28","1212","19.84","1187.6"
"Rwanda","Sorghum",2010,"12088","120.88","1212","20.12","953.85"
"Rwanda","Sorghum",2011,"12714","127.14","1212","19.59","181.6"
"Rwanda","Sorghum",2012,"14277","142.77","1212","19.79","925.52"
"Rwanda","Sorghum",2013,"14433","144.33","1212","19.93","1841.5"
"Rwanda","Soybeans",1990,"6735","67.35","1212","19.39","157"
"Rwanda","Soybeans",1991,"7200","72","1212","19.22","107"
"Rwanda","Soybeans",1992,"8095","80.95","1212","19.54","97"
"Rwanda","Soybeans",1993,"6667","66.67","1212","19.53","127.4"
"Rwanda","Soybeans",1994,"8894","88.94","1212","19.55","157.8"
"Rwanda","Soybeans",1995,"10346","103.46","1212","19.81","188.2"
"Rwanda","Soybeans",1996,"4856","48.56","1212","19.31","218.6"
"Rwanda","Soybeans",1997,"4928","49.28","1212","19.78","249"
"Rwanda","Soybeans",1998,"5505","55.05","1212","19.79","157"
"Rwanda","Soybeans",1999,"4665","46.65","1212","19.35","152"
"Rwanda","Soybeans",2000,"4712","47.12","1212","19.59","147"
"Rwanda","Soybeans",2001,"5527","55.27","1212","19.5","72"
"Rwanda","Soybeans",2002,"5461","54.61","1212","19.77","106.34"
"Rwanda","Soybeans",2004,"4972","49.72","1212","19.93","159.54"
"Rwanda","Soybeans",2005,"5627","56.27","1212","20.29","222.92"
"Rwanda","Soybeans",2006,"6406","64.06","1212","20.02","288.72"
"Rwanda","Soybeans",2007,"7926","79.26","1212","19.6","398.11"
"Rwanda","Soybeans",2008,"8248","82.48","1212","19.56","321.75"
"Rwanda","Soybeans",2009,"8215","82.15","1212","19.84","1187.6"
"Rwanda","Soybeans",2010,"7890","78.9","1212","20.12","953.85"
"Rwanda","Soybeans",2011,"7800","78","1212","19.59","181.6"
"Rwanda","Soybeans",2012,"5862","58.62","1212","19.79","925.52"
"Rwanda","Soybeans",2013,"6755","67.55","1212","19.93","1841.5"
"Rwanda","Sweet potatoes",1990,"46491","464.91","1212","19.39","157"
"Rwanda","Sweet potatoes",1991,"50000","500","1212","19.22","107"
"Rwanda","Sweet potatoes",1992,"50248","502.48","1212","19.54","97"
"Rwanda","Sweet potatoes",1993,"49855","498.55","1212","19.53","127.4"
"Rwanda","Sweet potatoes",1994,"49953","499.53","1212","19.55","157.8"
"Rwanda","Sweet potatoes",1995,"50045","500.45","1212","19.81","188.2"
"Rwanda","Sweet potatoes",1996,"51123","511.23","1212","19.31","218.6"
"Rwanda","Sweet potatoes",1997,"49659","496.59","1212","19.78","249"
"Rwanda","Sweet potatoes",1998,"50463","504.63","1212","19.79","157"
"Rwanda","Sweet potatoes",1999,"47936","479.36","1212","19.35","152"
"Rwanda","Sweet potatoes",2000,"59138","591.38","1212","19.59","147"
"Rwanda","Sweet potatoes",2001,"60000","600","1212","19.5","72"
"Rwanda","Sweet potatoes",2002,"66149","661.49","1212","19.77","106.34"
"Rwanda","Sweet potatoes",2004,"55700","557","1212","19.93","159.54"
"Rwanda","Sweet potatoes",2005,"59629","596.29","1212","20.29","222.92"
"Rwanda","Sweet potatoes",2006,"57251","572.51","1212","20.02","288.72"
"Rwanda","Sweet potatoes",2007,"56993","569.93","1212","19.6","398.11"
"Rwanda","Sweet potatoes",2008,"55168","551.68","1212","19.56","321.75"
"Rwanda","Sweet potatoes",2009,"65099","650.99","1212","19.84","1187.6"
"Rwanda","Sweet potatoes",2010,"74877","748.77","1212","20.12","953.85"
"Rwanda","Sweet potatoes",2011,"80541","805.41","1212","19.59","181.6"
"Rwanda","Sweet potatoes",2012,"91903","919.03","1212","19.79","925.52"
"Rwanda","Sweet potatoes",2013,"96163","961.63","1212","19.93","1841.5"
"Rwanda","Wheat",1990,"11811","118.11","1212","19.39","157"
"Rwanda","Wheat",1991,"12333","123.33","1212","19.22","107"
"Rwanda","Wheat",1992,"11455","114.55","1212","19.54","97"
"Rwanda","Wheat",1993,"12000","120","1212","19.53","127.4"
"Rwanda","Wheat",1994,"11852","118.52","1212","19.55","157.8"
"Rwanda","Wheat",1995,"10442","104.42","1212","19.81","188.2"
"Rwanda","Wheat",1996,"11357","113.57","1212","19.31","218.6"
"Rwanda","Wheat",1997,"9557","95.57","1212","19.78","249"
"Rwanda","Wheat",1998,"7263","72.63","1212","19.79","157"
"Rwanda","Wheat",1999,"6974","69.74","1212","19.35","152"
"Rwanda","Wheat",2000,"6416","64.16","1212","19.59","147"
"Rwanda","Wheat",2001,"7694","76.94","1212","19.5","72"
"Rwanda","Wheat",2002,"6171","61.71","1212","19.77","106.34"
"Rwanda","Wheat",2004,"7987","79.87","1212","19.93","159.54"
"Rwanda","Wheat",2005,"9083","90.83","1212","20.29","222.92"
"Rwanda","Wheat",2006,"8510","85.1","1212","20.02","288.72"
"Rwanda","Wheat",2007,"8948","89.48","1212","19.6","398.11"
"Rwanda","Wheat",2008,"12968","129.68","1212","19.56","321.75"
"Rwanda","Wheat",2009,"17079","170.79","1212","19.84","1187.6"
"Rwanda","Wheat",2010,"15631","156.31","1212","20.12","953.85"
