Unnamed: 0,Area,Crop,Year,Crop_Yield,Pesticide_hg/ha,Rain_mm,Temp_c
27082,Turkey,Sorghum,2011,69231,39534.43,593.0,10.39
27083,Turkey,Sorghum,2011,69231,39534.43,593.0,11.6
27084,Turkey,Sorghum,2011,69231,39534.43,593.0,13.65
27085,Turkey,Sorghum,2011,69231,39534.43,593.0,17.6
27091,Turkey,Wheat,2011,27038,39534.43,593.0,19.36
27092,Turkey,Wheat,2011,27038,39534.43,593.0,10.39
27093,Turkey,Wheat,2011,27038,39534.43,593.0,11.6
27094,Turkey,Wheat,2011,27038,39534.43,593.0,13.65
27095,Turkey,Wheat,2011,27038,39534.43,593.0,17.6
27111,Turkey,Sorghum,2012,76000,42610.59,593.0,19.92
27112,Turkey,Sorghum,2012,76000,42610.59,593.0,11.45
27113,Turkey,Sorghum,2012,76000,42610.59,593.0,12.71
27114,Turkey,Sorghum,2012,76000,42610.59,593.0,14.97
27115,Turkey,Sorghum,2012,76000,42610.59,593.0,18.54
27121,Turkey,Wheat,2012,26723,42610.59,593.0,19.92
27122,Turkey,Wheat,2012,26723,42610.59,593.0,11.45
27123,Turkey,Wheat,2012,26723,42610.59,593.0,12.71
27124,Turkey,Wheat,2012,26723,42610.59,593.0,14.97
27125,Turkey,Wheat,2012,26723,42610.59,593.0,18.54
27141,Turkey,Sorghum,2013,26544,39440.0,593.0,20.22
27142,Turkey,Sorghum,2013,26544,39440.0,593.0,13.27
27143,Turkey,Sorghum,2013,26544,39440.0,593.0,14.07
27144,Turkey,Sorghum,2013,26544,39440.0,593.0,16.02
27145,Turkey,Sorghum,2013,26544,39440.0,593.0,19.21
27151,Turkey,Wheat,2013,28451,39440.0,593.0,20.22
27152,Turkey,Wheat,2013,28451,39440.0,593.0,13.27
27153,Turkey,Wheat,2013,28451,39440.0,593.0,14.07
27154,Turkey,Wheat,2013,28451,39440.0,593.0,16.02
27155,Turkey,Wheat,2013,28451,39440.0,593.0,19.21
27156,Uganda,Cassava,1990,83010,72.0,1180.0,23.36
27161,Uganda,Sorghum,1990,15000,72.0,1180.0,23.36
27164,Uganda,Wheat,1990,20000,72.0,1180.0,23.36
27165,Uganda,Cassava,1991,83008,72.0,1180.0,23.3
27170,Uganda,Sorghum,1991,14819,72.0,1180.0,23.3
27173,Uganda,Wheat,1991,18000,72.0,1180.0,23.3
27174,Uganda,Cassava,1992,80000,72.0,1180.0,23.46
27179,Uganda,Sorghum,1992,15000,72.0,1180.0,23.46
27182,Uganda,Wheat,1992,17600,72.0,1180.0,23.46
27183,Uganda,Cassava,1993,85068,71.0,1180.0,23.62
27188,Uganda,Sorghum,1993,15020,71.0,1180.0,23.62
27191,Uganda,Wheat,1993,18000,71.0,1180.0,23.62
27192,Uganda,Cassava,1994,65000,59.0,1180.0,23.6
27197,Uganda,Sorghum,1994,15000,59.0,1180.0,23.6
27200,Uganda,Wheat,1994,18000,59.0,1180.0,23.6
27201,Uganda,Cassava,1995,66988,88.0,1180.0,23.72
27206,Uganda,Sorghum,1995,15000,88.0,1180.0,23.72
27209,Uganda,Wheat,1995,18000,88.0,1180.0,23.72
27210,Uganda,Cassava,1996,67015,88.0,1180.0,23.49
27215,Uganda,Sorghum,1996,10996,88.0,1180.0,23.49
27218,Uganda,Wheat,1996,18000,88.0,1180.0,23.49
27219,Uganda,Cassava,1997,66988,88.0,1180.0,24.04
27224,Uganda,Sorghum,1997,10652,88.0,1180.0,24.04
27227,Uganda,Wheat,1997,18000,88.0,1180.0,24.04
27228,Uganda,Cassava,1998,90000,88.0,1180.0,23.97
27233,Uganda,Sorghum,1998,15000,88.0,1180.0,23.97
27236,Uganda,Wheat,1998,18000,88.0,1180.0,23.97
27237,Uganda,Cassava,1999,130000,88.0,1180.0,23.52
27242,Uganda,Sorghum,1999,15018,88.0,1180.0,23.52
27245,Uganda,Wheat,1999,18333,88.0,1180.0,23.52
27246,Uganda,Cassava,2000,123840,88.0,1180.0,23.75
27251,Uganda,Sorghum,2000,12893,88.0,1180.0,23.75
27254,Uganda,Wheat,2000,17143,88.0,1180.0,23.75
27255,Uganda,Cassava,2001,135000,88.0,1180.0,23.47
27260,Uganda,Sorghum,2001,15000,88.0,1180.0,23.47
27263,Uganda,Wheat,2001,17500,88.0,1180.0,23.47
27264,Uganda,Cassava,2002,135000,88.0,1180.0,23.99
27269,Uganda,Sorghum,2002,14982,88.0,1180.0,23.99
27272,Uganda,Wheat,2002,17500,88.0,1180.0,23.99
27273,Uganda,Cassava,2004,135135,88.0,1180.0,24.02
27278,Uganda,Sorghum,2004,14000,88.0,1180.0,24.02
27281,Uganda,Wheat,2004,16667,88.0,1180.0,24.02
27282,Uganda,Cassava,2005,144083,88.0,1180.0,24.29
27287,Uganda,Sorghum,2005,15272,88.0,1180.0,24.29
27290,Uganda,Wheat,2005,16667,88.0,1180.0,24.29
27291,Uganda,Cassava,2006,129974,88.0,1180.0,23.95
27296,Uganda,Sorghum,2006,14286,88.0,1180.0,23.95
27299,Uganda,Wheat,2006,18000,88.0,1180.0,23.95
27300,Uganda,Cassava,2007,128834,88.0,1180.0,23.68
27305,Uganda,Sorghum,2007,14573,88.0,1180.0,23.68
27308,Uganda,Wheat,2007,17273,88.0,1180.0,23.68
27309,Uganda,Cassava,2008,72252,88.0,1180.0,23.68
27314,Uganda,Sorghum,2008,10663,88.0,1180.0,23.68
27317,Uganda,Wheat,2008,17273,88.0,1180.0,23.68
27318,Uganda,Cassava,2009,71829,88.0,1180.0,24.18
27323,Uganda,Sorghum,2009,11009,88.0,1180.0,24.18
27326,Uganda,Wheat,2009,16667,88.0,1180.0,24.18
27327,Uganda,Cassava,2010,61120,88.0,1180.0,24.14
27332,Uganda,Sorghum,2010,11008,88.0,1180.0,24.14
27335,Uganda,Wheat,2010,16667,88.0,1180.0,24.14
27336,Uganda,Cassava,2011,48728,88.0,1180.0,23.89
27341,Uganda,Sorghum,2011,12005,88.0,1180.0,23.89
27344,Uganda,Wheat,2011,17692,88.0,1180.0,23.89
27345,Uganda,Cassava,2012,32973,88.0,1180.0,24.03
27350,Uganda,Sorghum,2012,9008,88.0,1180.0,24.03
27353,Uganda,Wheat,2012,14286,88.0,1180.0,24.03
27354,Uganda,Cassava,2013,35006,88.0,1180.0,24.13
27359,Uganda,Sorghum,2013,8016,88.0,1180.0,24.13
27362,Uganda,Wheat,2013,14286,88.0,1180.0,24.13
27366,Ukraine,Sorghum,1992,8571,66772.0,565.0,8.07
27368,Ukraine,Wheat,1992,30926,66772.0,565.0,8.07
27372,Ukraine,Sorghum,1993,7143,61843.46,565.0,6.89
27374,Ukraine,Wheat,1993,37980,61843.46,565.0,6.89
27378,Ukraine,Sorghum,1994,6000,56914.93,565.0,7.98
27380,Ukraine,Wheat,1994,30745,56914.93,565.0,7.98
27384,Ukraine,Sorghum,1995,8942,51986.39,565.0,8.26
27386,Ukraine,Wheat,1995,29699,51986.39,565.0,8.26
27390,Ukraine,Sorghum,1996,7143,47057.85,565.0,7.0
27392,Ukraine,Wheat,1996,22993,47057.85,565.0,7.0
27396,Ukraine,Sorghum,1997,8675,42129.32,565.0,7.21
27398,Ukraine,Wheat,1997,28277,42129.32,565.0,7.21
27402,Ukraine,Sorghum,1998,6087,37200.78,565.0,7.74
27404,Ukraine,Wheat,1998,26479,37200.78,565.0,7.74
27408,Ukraine,Sorghum,1999,6964,32272.25,565.0,8.97
27410,Ukraine,Wheat,1999,22903,32272.25,565.0,8.97
27414,Ukraine,Sorghum,2000,11458,27343.71,565.0,8.82
27416,Ukraine,Wheat,2000,19756,27343.71,565.0,8.82
27420,Ukraine,Sorghum,2001,9952,22415.17,565.0,8.42
27422,Ukraine,Wheat,2001,31020,22415.17,565.0,8.42
27426,Ukraine,Sorghum,2002,13276,17486.64,565.0,8.87
27428,Ukraine,Wheat,2002,30455,17486.64,565.0,8.87
27432,Ukraine,Sorghum,2004,18258,15344.4,565.0,8.32
27434,Ukraine,Wheat,2004,31661,15344.4,565.0,8.32
27438,Ukraine,Sorghum,2005,26816,23021.7,565.0,8.39
27440,Ukraine,Wheat,2005,28457,23021.7,565.0,8.39
27444,Ukraine,Sorghum,2006,18587,28832.6,565.0,7.88
27446,Ukraine,Wheat,2006,25308,28832.6,565.0,7.88
27450,Ukraine,Sorghum,2007,15067,36476.0,565.0,9.46
27452,Ukraine,Wheat,2007,23420,36476.0,565.0,9.46
27456,Ukraine,Sorghum,2008,20660,54080.5,565.0,9.24
27458,Ukraine,Wheat,2008,36698,54080.5,565.0,9.24
27462,Ukraine,Sorghum,2009,21276,36444.7,565.0,8.82
27464,Ukraine,Wheat,2009,30930,36444.7,565.0,8.82
27468,Ukraine,Sorghum,2010,21394,62534.6,565.0,8.97
27470,Ukraine,Wheat,2010,26816,62534.6,565.0,8.97
27474,Ukraine,Sorghum,2011,26372,79491.7,565.0,8.48
27476,Ukraine,Wheat,2011,33533,79491.7,565.0,8.48
27480,Ukraine,Sorghum,2012,15230,90814.8,565.0,8.56
27482,Ukraine,Wheat,2012,27999,90814.8,565.0,8.56
27486,Ukraine,Sorghum,2013,27409,86781.8,565.0,10.33
27488,Ukraine,Wheat,2013,33931,86781.8,565.0,10.33
27494,United Kingdom,Wheat,1990,69712,29517.0,1220.0,9.56
27495,United Kingdom,Wheat,1990,69712,29517.0,1220.0,10.4
27496,United Kingdom,Wheat,1990,69712,29517.0,1220.0,10.4
27497,United Kingdom,Wheat,1990,69712,29517.0,1220.0,8.68
27498,United Kingdom,Wheat,1990,69712,29517.0,1220.0,10.94
27504,United Kingdom,Wheat,1991,72519,29022.0,1220.0,9.11
27505,United Kingdom,Wheat,1991,72519,29022.0,1220.0,9.24
27506,United Kingdom,Wheat,1991,72519,29022.0,1220.0,9.24
27507,United Kingdom,Wheat,1991,72519,29022.0,1220.0,7.99
27508,United Kingdom,Wheat,1991,72519,29022.0,1220.0,9.67
27514,United Kingdom,Wheat,1992,68194,31077.0,1220.0,9.11
27515,United Kingdom,Wheat,1992,68194,31077.0,1220.0,9.54
27516,United Kingdom,Wheat,1992,68194,31077.0,1220.0,9.54
27517,United Kingdom,Wheat,1992,68194,31077.0,1220.0,8.05
27518,United Kingdom,Wheat,1992,68194,31077.0,1220.0,10.15
27524,United Kingdom,Wheat,1993,73282,32387.0,1220.0,8.75
27525,United Kingdom,Wheat,1993,73282,32387.0,1220.0,9.14
27526,United Kingdom,Wheat,1993,73282,32387.0,1220.0,9.14
27527,United Kingdom,Wheat,1993,73282,32387.0,1220.0,7.59
27528,United Kingdom,Wheat,1993,73282,32387.0,1220.0,9.69
27534,United Kingdom,Wheat,1994,73520,33929.0,1220.0,9.01
27535,United Kingdom,Wheat,1994,73520,33929.0,1220.0,9.86
27536,United Kingdom,Wheat,1994,73520,33929.0,1220.0,9.86
27537,United Kingdom,Wheat,1994,73520,33929.0,1220.0,8.07
27538,United Kingdom,Wheat,1994,73520,33929.0,1220.0,10.48
27544,United Kingdom,Wheat,1995,76992,33743.0,1220.0,9.52
27545,United Kingdom,Wheat,1995,76992,33743.0,1220.0,10.17
27546,United Kingdom,Wheat,1995,76992,33743.0,1220.0,10.17
27547,United Kingdom,Wheat,1995,76992,33743.0,1220.0,8.49
27548,United Kingdom,Wheat,1995,76992,33743.0,1220.0,10.55
27554,United Kingdom,Wheat,1996,81315,35579.0,1220.0,8.8
27555,United Kingdom,Wheat,1996,81315,35579.0,1220.0,8.87
27556,United Kingdom,Wheat,1996,81315,35579.0,1220.0,8.87
27557,United Kingdom,Wheat,1996,81315,35579.0,1220.0,7.71
27558,United Kingdom,Wheat,1996,81315,35579.0,1220.0,9.27
27564,United Kingdom,Wheat,1997,73776,35490.0,1220.0,9.94
27565,United Kingdom,Wheat,1997,73776,35490.0,1220.0,10.17
27566,United Kingdom,Wheat,1997,73776,35490.0,1220.0,10.17
27567,United Kingdom,Wheat,1997,73776,35490.0,1220.0,8.87
27568,United Kingdom,Wheat,1997,73776,35490.0,1220.0,10.64
27574,United Kingdom,Wheat,1998,75542,35422.0,1220.0,9.59
27575,United Kingdom,Wheat,1998,75542,35422.0,1220.0,10.0
27576,United Kingdom,Wheat,1998,75542,35422.0,1220.0,10.0
27577,United Kingdom,Wheat,1998,75542,35422.0,1220.0,8.56
27578,United Kingdom,Wheat,1998,75542,35422.0,1220.0,10.4
27584,United Kingdom,Wheat,1999,80495,35537.0,1220.0,9.67
27585,United Kingdom,Wheat,1999,80495,35537.0,1220.0,10.3
27586,United Kingdom,Wheat,1999,80495,35537.0,1220.0,10.3
27587,United Kingdom,Wheat,1999,80495,35537.0,1220.0,8.74
27588,United Kingdom,Wheat,1999,80495,35537.0,1220.0,10.86
27594,United Kingdom,Wheat,2000,80075,33031.28,1220.0,9.47
27595,United Kingdom,Wheat,2000,80075,33031.28,1220.0,9.97
27596,United Kingdom,Wheat,2000,80075,33031.28,1220.0,9.97
27597,United Kingdom,Wheat,2000,80075,33031.28,1220.0,8.48
27598,United Kingdom,Wheat,2000,80075,33031.28,1220.0,10.52
27604,United Kingdom,Wheat,2001,70827,32893.1,1220.0,9.25
27605,United Kingdom,Wheat,2001,70827,32893.1,1220.0,9.69
27606,United Kingdom,Wheat,2001,70827,32893.1,1220.0,9.69
27607,United Kingdom,Wheat,2001,70827,32893.1,1220.0,8.15
27608,United Kingdom,Wheat,2001,70827,32893.1,1220.0,10.18
27614,United Kingdom,Wheat,2002,80028,30995.26,1220.0,9.78
27615,United Kingdom,Wheat,2002,80028,30995.26,1220.0,10.28
27616,United Kingdom,Wheat,2002,80028,30995.26,1220.0,10.28
27617,United Kingdom,Wheat,2002,80028,30995.26,1220.0,8.76
27618,United Kingdom,Wheat,2002,80028,30995.26,1220.0,10.91
27624,United Kingdom,Wheat,2004,77754,31223.91,1220.0,9.86
27625,United Kingdom,Wheat,2004,77754,31223.91,1220.0,10.27
27626,United Kingdom,Wheat,2004,77754,31223.91,1220.0,10.27
27627,United Kingdom,Wheat,2004,77754,31223.91,1220.0,8.92
27628,United Kingdom,Wheat,2004,77754,31223.91,1220.0,10.77
27634,United Kingdom,Wheat,2005,79609,31415.27,1220.0,9.9
27635,United Kingdom,Wheat,2005,79609,31415.27,1220.0,10.24
27636,United Kingdom,Wheat,2005,79609,31415.27,1220.0,10.24
27637,United Kingdom,Wheat,2005,79609,31415.27,1220.0,8.85
27638,United Kingdom,Wheat,2005,79609,31415.27,1220.0,10.63
27644,United Kingdom,Wheat,2006,80361,22588.09,1220.0,10.02
27645,United Kingdom,Wheat,2006,80361,22588.09,1220.0,10.58
27646,United Kingdom,Wheat,2006,80361,22588.09,1220.0,10.58
27647,United Kingdom,Wheat,2006,80361,22588.09,1220.0,9.1
27648,United Kingdom,Wheat,2006,80361,22588.09,1220.0,11.1
27654,United Kingdom,Wheat,2007,72244,22331.7,1220.0,10.11
27655,United Kingdom,Wheat,2007,72244,22331.7,1220.0,10.37
27656,United Kingdom,Wheat,2007,72244,22331.7,1220.0,10.37
27657,United Kingdom,Wheat,2007,72244,22331.7,1220.0,8.94
27658,United Kingdom,Wheat,2007,72244,22331.7,1220.0,10.83
27664,United Kingdom,Wheat,2008,82814,21596.68,1220.0,9.48
27665,United Kingdom,Wheat,2008,82814,21596.68,1220.0,9.82
27666,United Kingdom,Wheat,2008,82814,21596.68,1220.0,9.82
27667,United Kingdom,Wheat,2008,82814,21596.68,1220.0,8.42
27668,United Kingdom,Wheat,2008,82814,21596.68,1220.0,10.38
27674,United Kingdom,Wheat,2009,79284,21324.22,1220.0,9.59
27675,United Kingdom,Wheat,2009,79284,21324.22,1220.0,9.9
27676,United Kingdom,Wheat,2009,79284,21324.22,1220.0,9.9
27677,United Kingdom,Wheat,2009,79284,21324.22,1220.0,8.64
27678,United Kingdom,Wheat,2009,79284,21324.22,1220.0,10.52
27684,United Kingdom,Wheat,2010,76746,16770.87,1220.0,8.4
27685,United Kingdom,Wheat,2010,76746,16770.87,1220.0,8.8
27686,United Kingdom,Wheat,2010,76746,16770.87,1220.0,8.8
27687,United Kingdom,Wheat,2010,76746,16770.87,1220.0,7.43
27688,United Kingdom,Wheat,2010,76746,16770.87,1220.0,9.38
27694,United Kingdom,Wheat,2011,77471,16401.66,1220.0,9.82
27695,United Kingdom,Wheat,2011,77471,16401.66,1220.0,10.63
27696,United Kingdom,Wheat,2011,77471,16401.66,1220.0,10.63
27697,United Kingdom,Wheat,2011,77471,16401.66,1220.0,8.95
27698,United Kingdom,Wheat,2011,77471,16401.66,1220.0,11.19
27704,United Kingdom,Wheat,2012,66571,17718.64,1220.0,9.27
27705,United Kingdom,Wheat,2012,66571,17718.64,1220.0,9.55
27706,United Kingdom,Wheat,2012,66571,17718.64,1220.0,9.55
27707,United Kingdom,Wheat,2012,66571,17718.64,1220.0,8.08
27708,United Kingdom,Wheat,2012,66571,17718.64,1220.0,10.0
27714,United Kingdom,Wheat,2013,73838,17673.46,1220.0,8.76
27715,United Kingdom,Wheat,2013,73838,17673.46,1220.0,9.57
27716,United Kingdom,Wheat,2013,73838,17673.46,1220.0,9.57
27717,United Kingdom,Wheat,2013,73838,17673.46,1220.0,8.39
27718,United Kingdom,Wheat,2013,73838,17673.46,1220.0,9.91
27722,Uruguay,Sorghum,1990,22680,1762.01,1300.0,16.91
27725,Uruguay,Wheat,1990,18510,1762.01,1300.0,16.91
27729,Uruguay,Sorghum,1991,31718,1762.01,1300.0,16.95
27732,Uruguay,Wheat,1991,16135,1762.01,1300.0,16.95
27736,Uruguay,Sorghum,1992,28877,2072.03,1300.0,16.7
27739,Uruguay,Wheat,1992,23035,2072.03,1300.0,16.7
27743,Uruguay,Sorghum,1993,31952,1634.02,1300.0,16.81
27746,Uruguay,Wheat,1993,16018,1634.02,1300.0,16.81
27750,Uruguay,Sorghum,1994,27997,2272.08,1300.0,17.17
27753,Uruguay,Wheat,1994,25653,2272.08,1300.0,17.17
27757,Uruguay,Sorghum,1995,31881,2413.02,1300.0,16.66
27760,Uruguay,Wheat,1995,23359,2413.02,1300.0,16.66
27764,Uruguay,Sorghum,1996,30391,3444.01,1300.0,17.03
27767,Uruguay,Wheat,1996,25957,3444.01,1300.0,17.03
27771,Uruguay,Sorghum,1997,33428,3362.05,1300.0,17.46
27774,Uruguay,Wheat,1997,19843,3362.05,1300.0,17.46
27778,Uruguay,Sorghum,1998,33616,4239.03,1300.0,16.77
27781,Uruguay,Wheat,1998,28929,4239.03,1300.0,16.77
27785,Uruguay,Sorghum,1999,35724,3925.03,1300.0,16.62
27788,Uruguay,Wheat,1999,19537,3925.03,1300.0,16.62
27792,Uruguay,Sorghum,2000,16048,3650.08,1300.0,16.95
27795,Uruguay,Wheat,2000,25344,3650.08,1300.0,16.95
27799,Uruguay,Sorghum,2001,40630,4433.04,1300.0,17.61
27802,Uruguay,Wheat,2001,11488,4433.04,1300.0,17.61
27806,Uruguay,Sorghum,2002,32075,5184.5,1300.0,17.06
27809,Uruguay,Wheat,2002,15011,5184.5,1300.0,17.06
27813,Uruguay,Sorghum,2004,38760,9017.73,1300.0,17.22
27816,Uruguay,Wheat,2004,29704,9017.73,1300.0,17.22
27820,Uruguay,Sorghum,2005,44579,9232.47,1300.0,17.13
27823,Uruguay,Wheat,2005,29583,9232.47,1300.0,17.13
27827,Uruguay,Sorghum,2006,38797,9143.45,1300.0,17.13
27830,Uruguay,Wheat,2006,31603,9143.45,1300.0,17.13
27834,Uruguay,Sorghum,2007,38000,14057.2,1300.0,16.53
27837,Uruguay,Wheat,2007,28420,14057.2,1300.0,16.53
27841,Uruguay,Sorghum,2008,40106,13335.22,1300.0,17.43
27844,Uruguay,Wheat,2008,28560,13335.22,1300.0,17.43
27848,Uruguay,Sorghum,2009,47606,13475.41,1300.0,16.96
27851,Uruguay,Wheat,2009,33583,13475.41,1300.0,16.96
27855,Uruguay,Sorghum,2010,39093,14981.18,1300.0,17.11
27858,Uruguay,Wheat,2010,32196,14981.18,1300.0,17.11
27862,Uruguay,Sorghum,2011,39299,17517.76,1300.0,16.9
27865,Uruguay,Wheat,2011,33979,17517.76,1300.0,16.9
27869,Uruguay,Sorghum,2012,42273,23506.4,1300.0,17.53
27872,Uruguay,Wheat,2012,21822,23506.4,1300.0,17.53
27876,Uruguay,Sorghum,2013,42653,19028.6,1300.0,15.92
27879,Uruguay,Wheat,2013,33177,19028.6,1300.0,15.92
27880,Zambia,Cassava,1990,62040,1080.0,1020.0,21.43
27884,Zambia,Sorghum,1990,4042,1080.0,1020.0,21.43
27887,Zambia,Wheat,1990,43938,1080.0,1020.0,21.43
27888,Zambia,Cassava,1991,62000,1080.0,1020.0,20.84
27892,Zambia,Sorghum,1991,6587,1080.0,1020.0,20.84
27895,Zambia,Wheat,1991,43841,1080.0,1020.0,20.84
27896,Zambia,Cassava,1992,61679,1080.0,1020.0,21.85
27900,Zambia,Sorghum,1992,3226,1080.0,1020.0,21.85
27903,Zambia,Wheat,1992,41004,1080.0,1020.0,21.85
27904,Zambia,Cassava,1993,62000,1080.0,1020.0,21.0
27908,Zambia,Sorghum,1993,7613,1080.0,1020.0,21.0
27911,Zambia,Wheat,1993,50737,1080.0,1020.0,21.0
27912,Zambia,Cassava,1994,61430,1080.0,1020.0,21.2
27916,Zambia,Sorghum,1994,6348,1080.0,1020.0,21.2
27919,Zambia,Wheat,1994,52692,1080.0,1020.0,21.2
27920,Zambia,Cassava,1995,61268,716.0,1020.0,21.86
27924,Zambia,Sorghum,1995,6571,716.0,1020.0,21.86
27927,Zambia,Wheat,1995,48705,716.0,1020.0,21.86
27928,Zambia,Cassava,1996,61172,1670.0,1020.0,21.19
27932,Zambia,Sorghum,1996,7450,1670.0,1020.0,21.19
27935,Zambia,Wheat,1996,55771,1670.0,1020.0,21.19
27936,Zambia,Cassava,1997,61978,1670.0,1020.0,20.9
27940,Zambia,Sorghum,1997,6877,1670.0,1020.0,20.9
27943,Zambia,Wheat,1997,66221,1670.0,1020.0,20.9
27944,Zambia,Cassava,1998,62000,1670.0,1020.0,21.32
27948,Zambia,Sorghum,1998,7082,1670.0,1020.0,21.32
27951,Zambia,Wheat,1998,56681,1670.0,1020.0,21.32
27952,Zambia,Cassava,1999,57107,1670.0,1020.0,20.53
27956,Zambia,Sorghum,1999,6954,1670.0,1020.0,20.53
27959,Zambia,Wheat,1999,69777,1670.0,1020.0,20.53
27960,Zambia,Cassava,2000,49409,1670.0,1020.0,20.66
27964,Zambia,Sorghum,2000,7700,1670.0,1020.0,20.66
27967,Zambia,Wheat,2000,62102,1670.0,1020.0,20.66
27968,Zambia,Cassava,2001,53409,1670.0,1020.0,20.9
27972,Zambia,Sorghum,2001,7713,1670.0,1020.0,20.9
27975,Zambia,Wheat,2001,66667,1670.0,1020.0,20.9
27976,Zambia,Cassava,2002,55538,1670.0,1020.0,21.55
27980,Zambia,Sorghum,2002,7637,1670.0,1020.0,21.55
27983,Zambia,Wheat,2002,62500,1670.0,1020.0,21.55
27984,Zambia,Cassava,2004,58000,1670.0,1020.0,20.79
27988,Zambia,Sorghum,2004,5797,1670.0,1020.0,20.79
27991,Zambia,Wheat,2004,61181,1670.0,1020.0,20.79
27992,Zambia,Cassava,2005,58667,1670.0,1020.0,21.97
27996,Zambia,Sorghum,2005,8588,1670.0,1020.0,21.97
27999,Zambia,Wheat,2005,62104,1670.0,1020.0,21.97
28000,Zambia,Cassava,2006,57917,1670.0,1020.0,21.05
28004,Zambia,Sorghum,2006,6013,1670.0,1020.0,21.05
28007,Zambia,Wheat,2006,54946,1670.0,1020.0,21.05
28008,Zambia,Cassava,2007,57917,1670.0,1020.0,20.87
28012,Zambia,Sorghum,2007,6589,1670.0,1020.0,20.87
28015,Zambia,Wheat,2007,61511,1670.0,1020.0,20.87
28016,Zambia,Cassava,2008,57834,1670.0,1020.0,20.66
28020,Zambia,Sorghum,2008,2976,1670.0,1020.0,20.66
28023,Zambia,Wheat,2008,99387,1670.0,1020.0,20.66
28024,Zambia,Cassava,2009,58043,1670.0,1020.0,20.76
28028,Zambia,Sorghum,2009,6777,1670.0,1020.0,20.76
28031,Zambia,Wheat,2009,56991,1670.0,1020.0,20.76
28032,Zambia,Cassava,2010,57968,1670.0,1020.0,21.34
28036,Zambia,Sorghum,2010,9593,1670.0,1020.0,21.34
28039,Zambia,Wheat,2010,63118,1670.0,1020.0,21.34
28040,Zambia,Cassava,2011,57754,1670.0,1020.0,20.88
28044,Zambia,Sorghum,2011,8223,1670.0,1020.0,20.88
28047,Zambia,Wheat,2011,63068,1670.0,1020.0,20.88
28048,Zambia,Cassava,2012,58188,1670.0,1020.0,20.8
28052,Zambia,Sorghum,2012,9787,1670.0,1020.0,20.8
28055,Zambia,Wheat,2012,68135,1670.0,1020.0,20.8
28056,Zambia,Cassava,2013,58248,1670.0,1020.0,20.14
28060,Zambia,Sorghum,2013,6478,1670.0,1020.0,20.14
28063,Zambia,Wheat,2013,65435,1670.0,1020.0,20.14
28064,Zimbabwe,Cassava,1990,39916,5727.0,657.0,21.19
28068,Zimbabwe,Sorghum,1990,6836,5727.0,657.0,21.19
28071,Zimbabwe,Wheat,1990,58211,5727.0,657.0,21.19
28072,Zimbabwe,Cassava,1991,40000,6753.0,657.0,20.95
28076,Zimbabwe,Sorghum,1991,5983,6753.0,657.0,20.95
28079,Zimbabwe,Wheat,1991,58912,6753.0,657.0,20.95
28080,Zimbabwe,Cassava,1992,40000,3303.0,657.0,21.93
28084,Zimbabwe,Sorghum,1992,3914,3303.0,657.0,21.93
28087,Zimbabwe,Wheat,1992,50893,3303.0,657.0,21.93
28088,Zimbabwe,Cassava,1993,39394,1716.0,657.0,20.88
28092,Zimbabwe,Sorghum,1993,6464,1716.0,657.0,20.88
28095,Zimbabwe,Wheat,1993,57708,1716.0,657.0,20.88
28096,Zimbabwe,Cassava,1994,40095,1664.0,657.0,20.64
28100,Zimbabwe,Sorghum,1994,3276,1664.0,657.0,20.64
28103,Zimbabwe,Wheat,1994,54649,1664.0,657.0,20.64
28104,Zimbabwe,Cassava,1995,39474,2599.0,657.0,21.57
28108,Zimbabwe,Sorghum,1995,3369,2599.0,657.0,21.57
28111,Zimbabwe,Wheat,1995,50360,2599.0,657.0,21.57
28112,Zimbabwe,Cassava,1996,40638,2538.0,657.0,20.7
28116,Zimbabwe,Sorghum,1996,4381,2538.0,657.0,20.7
28119,Zimbabwe,Wheat,1996,54999,2538.0,657.0,20.7
28120,Zimbabwe,Cassava,1997,41026,2762.0,657.0,20.63
28124,Zimbabwe,Sorghum,1997,3585,2762.0,657.0,20.63
28127,Zimbabwe,Wheat,1997,56000,2762.0,657.0,20.63
28128,Zimbabwe,Cassava,1998,42308,2883.0,657.0,21.3
28132,Zimbabwe,Sorghum,1998,3106,2883.0,657.0,21.3
28135,Zimbabwe,Wheat,1998,55000,2883.0,657.0,21.3
28136,Zimbabwe,Cassava,1999,42121,2918.18,657.0,20.44
28140,Zimbabwe,Sorghum,1999,3998,2918.18,657.0,20.44
28143,Zimbabwe,Wheat,1999,55000,2918.18,657.0,20.44
28144,Zimbabwe,Cassava,2000,43750,2953.36,657.0,20.28
28148,Zimbabwe,Sorghum,2000,3983,2953.36,657.0,20.28
28151,Zimbabwe,Wheat,2000,54000,2953.36,657.0,20.28
28152,Zimbabwe,Cassava,2001,42650,2988.54,657.0,20.86
28156,Zimbabwe,Sorghum,2001,5117,2988.54,657.0,20.86
28159,Zimbabwe,Wheat,2001,53000,2988.54,657.0,20.86
28160,Zimbabwe,Cassava,2002,42679,3023.72,657.0,21.08
28164,Zimbabwe,Sorghum,2002,2652,3023.72,657.0,21.08
28167,Zimbabwe,Wheat,2002,50000,3023.72,657.0,21.08
28168,Zimbabwe,Cassava,2004,43678,3094.08,657.0,20.31
28172,Zimbabwe,Sorghum,2004,6193,3094.08,657.0,20.31
